Entity,Code,Year,Renewables (TWh - equivalent)
Greece,GRC,1982,10.529838
Greece,GRC,1983,6.9193544
Greece,GRC,1984,8.462903
Greece,GRC,1985,8.294354
Greece,GRC,1986,9.56586
Greece,GRC,1987,8.223387
Greece,GRC,1988,6.999193
Greece,GRC,1989,5.6212363
Greece,GRC,1990,5.2368274
Greece,GRC,1991,9.169623
Greece,GRC,1992,6.5410957
Greece,GRC,1993,6.8900204
Greece,GRC,1994,7.7978153
Greece,GRC,1995,10.538944
Greece,GRC,1996,12.969355
Greece,GRC,1997,11.585484
Greece,GRC,1998,11.198117
Greece,GRC,1999,14.060719
Greece,GRC,2000,12.253763
Greece,GRC,2001,8.633693
Greece,GRC,2002,10.475117
Greece,GRC,2003,17.1182
Greece,GRC,2004,17.091543
Greece,GRC,2005,18.38419
Greece,GRC,2006,22.415638
Greece,GRC,2007,14.025663
Greece,GRC,2008,17.014542
Greece,GRC,2009,23.768078
Greece,GRC,2010,30.773046
Greece,GRC,2011,23.757313
Greece,GRC,2012,29.347021
Greece,GRC,2013,40.82839
Greece,GRC,2014,34.856213
Greece,GRC,2015,41.95692
Greece,GRC,2016,41.94122
Greece,GRC,2017,38.834114
Greece,GRC,2018,44.851593
Greece,GRC,2019,44.910362
Greece,GRC,2020,48.748547
Greece,GRC,2021,60.798515
Greece,GRC,2022,62.820206
High-income countries,,1965,2145.3313
High-income countries,,1966,2267.611
High-income countries,,1967,2324.5925
High-income countries,,1968,2390.5608
High-income countries,,1969,2500.248
High-income countries,,1970,2572.9849
High-income countries,,1971,2688.685
High-income countries,,1972,2813.5193
High-income countries,,1973,2823.0957
High-income countries,,1974,3096.4602
High-income countries,,1975,3097.9995
High-income countries,,1976,2979.695
High-income countries,,1977,3002.2048
High-income countries,,1978,3229.1096
High-income countries,,1979,3360.0024
High-income countries,,1980,3339.3464
High-income countries,,1981,3372.5664
High-income countries,,1982,3481.4941
High-income countries,,1983,3656.646
High-income countries,,1984,3671.4692
High-income countries,,1985,3667.9346
High-income countries,,1986,3673.5422
High-income countries,,1987,3675.3237
High-income countries,,1988,3693.5833
High-income countries,,1989,3647.4512
High-income countries,,1990,3806.3237
High-income countries,,1991,3879.0327
High-income countries,,1992,3854.5942
High-income countries,,1993,4059.1912
High-income countries,,1994,3974.336
High-income countries,,1995,4220.095
High-income countries,,1996,4299.0283
High-income countries,,1997,4438.8257
High-income countries,,1998,4375.4175
High-income countries,,1999,4429.999
High-income countries,,2000,4492.9253
High-income countries,,2001,4242.435
High-income countries,,2002,4346.615
High-income countries,,2003,4322.327
High-income countries,,2004,4472.5674
High-income countries,,2005,4632.2764
High-income countries,,2006,4799.3823
High-income countries,,2007,4894.1724
High-income countries,,2008,5239.551
High-income countries,,2009,5414.162
High-income countries,,2010,5720.3096
High-income countries,,2011,6070.689
High-income countries,,2012,6361.5957
High-income countries,,2013,6725.0605
High-income countries,,2014,6923.921
High-income countries,,2015,7174.7812
High-income countries,,2016,7459.0713
High-income countries,,2017,7805.6113
High-income countries,,2018,8126.6655
High-income countries,,2019,8320.975
High-income countries,,2020,8844.5
High-income countries,,2021,9102.577
High-income countries,,2022,9587.823
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2008,0.0022677167
Hong Kong,HKG,2009,0.0030691945
Hong Kong,HKG,2010,0.17284384
Hong Kong,HKG,2011,0.45352018
Hong Kong,HKG,2012,0.19523335
Hong Kong,HKG,2013,0.27954078
Hong Kong,HKG,2014,0.23005243
Hong Kong,HKG,2015,0.27713367
Hong Kong,HKG,2016,0.3428519
Hong Kong,HKG,2017,0.4103312
Hong Kong,HKG,2018,0.4490413
Hong Kong,HKG,2019,0.53974354
Hong Kong,HKG,2020,0.81802654
Hong Kong,HKG,2021,0.76117444
Hong Kong,HKG,2022,0.8343482
Hungary,HUN,1965,0.22177416
Hungary,HUN,1966,0.29569888
Hungary,HUN,1967,0.24247305
Hungary,HUN,1968,0.26317194
Hungary,HUN,1969,0.2809139
Hungary,HUN,1970,0.26021498
Hungary,HUN,1971,0.28387085
Hungary,HUN,1972,0.3252689
Hungary,HUN,1973,0.29865584
Hungary,HUN,1974,0.23951611
Hungary,HUN,1975,0.48198915
Hungary,HUN,1976,0.48790333
Hungary,HUN,1977,0.44059137
Hungary,HUN,1978,0.40806445
Hungary,HUN,1979,0.43172055
Hungary,HUN,1980,0.33118275
Hungary,HUN,1981,0.49677414
Hungary,HUN,1982,0.47016138
Hungary,HUN,1983,0.4583333
Hungary,HUN,1984,0.535215
Hungary,HUN,1985,0.4583333
Hungary,HUN,1986,0.45537636
Hungary,HUN,1987,0.4997311
Hungary,HUN,1988,0.4997311
Hungary,HUN,1989,0.46720442
Hungary,HUN,1990,0.5806117
Hungary,HUN,1991,0.6502686
Hungary,HUN,1992,0.6140458
Hungary,HUN,1993,0.6153561
Hungary,HUN,1994,0.6197244
Hungary,HUN,1995,0.6607525
Hungary,HUN,1996,0.77170694
Hungary,HUN,1997,0.8078967
Hungary,HUN,1998,0.6498655
Hungary,HUN,1999,0.7427083
Hungary,HUN,2000,0.7338375
Hungary,HUN,2001,0.7728206
Hungary,HUN,2002,0.7032452
Hungary,HUN,2003,1.0214666
Hungary,HUN,2004,2.9223766
Hungary,HUN,2005,5.929491
Hungary,HUN,2006,4.8131022
Hungary,HUN,2007,6.227474
Hungary,HUN,2008,9.264019
Hungary,HUN,2009,10.9692135
Hungary,HUN,2010,11.339028
Hungary,HUN,2011,10.119127
Hungary,HUN,2012,9.791367
Hungary,HUN,2013,10.030909
Hungary,HUN,2014,11.739143
Hungary,HUN,2015,11.794329
Hungary,HUN,2016,11.946817
Hungary,HUN,2017,12.29921
Hungary,HUN,2018,13.446959
Hungary,HUN,2019,15.934133
Hungary,HUN,2020,18.961824
Hungary,HUN,2021,22.668331
Hungary,HUN,2022,24.228708
Iceland,ISL,1965,1.894543
Iceland,ISL,1966,1.8448656
Iceland,ISL,1967,1.9649194
Iceland,ISL,1968,2.0311558
Iceland,ISL,1969,2.548709
Iceland,ISL,1970,4.212239
Iceland,ISL,1971,4.5867243
Iceland,ISL,1972,5.0960417
Iceland,ISL,1973,6.5178614
Iceland,ISL,1974,6.6937914
Iceland,ISL,1975,6.5739956
Iceland,ISL,1976,7.001393
Iceland,ISL,1977,7.496484
Iceland,ISL,1978,7.754841
Iceland,ISL,1979,8.465524
Iceland,ISL,1980,9.155037
Iceland,ISL,1981,9.470224
Iceland,ISL,1982,10.525832
Iceland,ISL,1983,11.096622
Iceland,ISL,1984,11.544481
Iceland,ISL,1985,11.317032
Iceland,ISL,1986,11.962676
Iceland,ISL,1987,12.238021
Iceland,ISL,1988,13.009819
Iceland,ISL,1989,13.189069
Iceland,ISL,1990,13.085207
Iceland,ISL,1991,13.040133
Iceland,ISL,1992,13.379735
Iceland,ISL,1993,13.912623
Iceland,ISL,1994,14.067051
Iceland,ISL,1995,14.648097
Iceland,ISL,1996,15.055759
Iceland,ISL,1997,16.4388
Iceland,ISL,1998,18.457125
Iceland,ISL,1999,21.088146
Iceland,ISL,2000,22.5314
Iceland,ISL,2001,23.399004
Iceland,ISL,2002,24.352732
Iceland,ISL,2003,24.448772
Iceland,ISL,2004,24.651604
Iceland,ISL,2005,24.647993
Iceland,ISL,2006,27.929216
Iceland,ISL,2007,33.45096
Iceland,ISL,2008,45.81071
Iceland,ISL,2009,46.49437
Iceland,ISL,2010,46.84341
Iceland,ISL,2011,46.949192
Iceland,ISL,2012,47.534767
Iceland,ISL,2013,48.81412
Iceland,ISL,2014,48.56223
Iceland,ISL,2015,50.207325
Iceland,ISL,2016,49.2546
Iceland,ISL,2017,50.8072
Iceland,ISL,2018,52.017746
Iceland,ISL,2019,50.9245
Iceland,ISL,2020,49.79814
Iceland,ISL,2021,50.918613
Iceland,ISL,2022,52.02792
India,IND,1965,56.67643
India,IND,1966,59.185505
India,IND,1967,66.229225
India,IND,1968,76.435425
India,IND,1969,84.86436
India,IND,1970,90.00013
India,IND,1971,98.71657
India,IND,1972,95.81544
India,IND,1973,102.035866
India,IND,1974,98.18077
India,IND,1975,117.29943
India,IND,1976,122.709625
India,IND,1977,133.88286
India,IND,1978,166.10886
India,IND,1979,160.17592
India,IND,1980,163.93954
India,IND,1981,174.70767
India,IND,1982,147.43451
India,IND,1983,142.0635
India,IND,1984,158.73842
India,IND,1985,153.21062
India,IND,1986,155.44527
India,IND,1987,144.78168
India,IND,1988,161.4958
India,IND,1989,187.38374
India,IND,1990,196.54498
India,IND,1991,219.2147
India,IND,1992,207.8116
India,IND,1993,210.24005
India,IND,1994,238.9659
India,IND,1995,227.76799
India,IND,1996,209.23148
India,IND,1997,213.6863
India,IND,1998,254.63559
India,IND,1999,252.88676
India,IND,2000,237.74086
India,IND,2001,224.35127
India,IND,2002,221.57835
India,IND,2003,225.19182
India,IND,2004,324.36655
India,IND,2005,317.38745
India,IND,2006,373.73105
India,IND,2007,413.45135
India,IND,2008,404.2691
India,IND,2009,388.62366
India,IND,2010,412.76053
India,IND,2011,498.89258
India,IND,2012,474.14526
India,IND,2013,534.651
India,IND,2014,572.84155
India,IND,2015,576.9415
India,IND,2016,587.4766
India,IND,2017,653.60626
India,IND,2018,732.74414
India,IND,2019,839.4015
India,IND,2020,870.1524
India,IND,2021,925.30536
India,IND,2022,1053.022
Indonesia,IDN,1965,5.397133
Indonesia,IDN,1966,7.0175796
Indonesia,IDN,1967,7.8800755
Indonesia,IDN,1968,9.735748
Indonesia,IDN,1969,10.180064
Indonesia,IDN,1970,12.375507
Indonesia,IDN,1971,4.077253
Indonesia,IDN,1972,3.646005
Indonesia,IDN,1973,4.5999775
Indonesia,IDN,1974,5.0965657
Indonesia,IDN,1975,5.34486
Indonesia,IDN,1976,3.1363482
Indonesia,IDN,1977,5.214179
Indonesia,IDN,1978,3.7244136
Indonesia,IDN,1979,4.1425934
Indonesia,IDN,1980,3.7505498
Indonesia,IDN,1981,3.7374818
Indonesia,IDN,1982,4.077253
Indonesia,IDN,1983,6.1289473
Indonesia,IDN,1984,6.6908765
Indonesia,IDN,1985,8.180642
Indonesia,IDN,1986,13.172663
Indonesia,IDN,1987,13.551639
Indonesia,IDN,1988,14.884586
Indonesia,IDN,1989,18.569796
Indonesia,IDN,1990,22.397854
Indonesia,IDN,1991,24.893078
Indonesia,IDN,1992,31.603092
Indonesia,IDN,1993,29.390018
Indonesia,IDN,1994,28.157349
Indonesia,IDN,1995,30.801697
Indonesia,IDN,1996,32.742382
Indonesia,IDN,1997,25.08728
Indonesia,IDN,1998,39.971134
Indonesia,IDN,1999,41.875664
Indonesia,IDN,2000,43.443775
Indonesia,IDN,2001,51.253487
Indonesia,IDN,2002,47.15481
Indonesia,IDN,2003,44.730076
Indonesia,IDN,2004,47.116478
Indonesia,IDN,2005,49.915047
Indonesia,IDN,2006,46.522663
Indonesia,IDN,2007,52.210598
Indonesia,IDN,2008,56.069435
Indonesia,IDN,2009,58.958065
Indonesia,IDN,2010,76.50951
Indonesia,IDN,2011,63.866436
Indonesia,IDN,2012,67.77495
Indonesia,IDN,2013,81.54524
Indonesia,IDN,2014,85.40066
Indonesia,IDN,2015,73.785576
Indonesia,IDN,2016,107.63937
Indonesia,IDN,2017,108.47337
Indonesia,IDN,2018,168.3011
Indonesia,IDN,2019,191.11778
Indonesia,IDN,2020,222.02484
Indonesia,IDN,2021,240.04407
Indonesia,IDN,2022,277.05588
Iran,IRN,1965,5.083498
Iran,IRN,1966,5.4624734
Iran,IRN,1967,5.880653
Iran,IRN,1968,6.324969
Iran,IRN,1969,6.8084893
Iran,IRN,1970,7.3312144
Iran,IRN,1971,7.8800755
Iran,IRN,1972,10.349949
Iran,IRN,1973,8.768707
Iran,IRN,1974,9.657339
Iran,IRN,1975,10.14086
Iran,IRN,1976,11.343127
Iran,IRN,1977,11.722101
Iran,IRN,1978,18.360706
Iran,IRN,1979,15.916967
Iran,IRN,1980,16.505033
Iran,IRN,1981,18.020933
Iran,IRN,1982,18.909567
Iran,IRN,1983,18.504456
Iran,IRN,1984,17.302189
Iran,IRN,1985,17.443277
Iran,IRN,1986,20.846773
Iran,IRN,1987,23.111826
Iran,IRN,1988,24.383333
Iran,IRN,1989,19.90645
Iran,IRN,1990,21.825539
Iran,IRN,1991,16.579838
Iran,IRN,1992,27.216127
Iran,IRN,1993,31.145967
Iran,IRN,1994,20.391397
Iran,IRN,1995,24.61102
Iran,IRN,1996,26.062902
Iran,IRN,1997,17.567472
Iran,IRN,1998,22.141935
Iran,IRN,1999,15.311291
Iran,IRN,2000,11.288306
Iran,IRN,2001,12.208566
Iran,IRN,2002,23.474142
Iran,IRN,2003,27.886435
Iran,IRN,2004,34.520172
Iran,IRN,2005,41.573612
Iran,IRN,2006,53.02241
Iran,IRN,2007,51.179935
Iran,IRN,2008,21.451984
Iran,IRN,2009,19.413378
Iran,IRN,2010,28.95881
Iran,IRN,2011,30.130459
Iran,IRN,2012,35.129707
Iran,IRN,2013,40.51689
Iran,IRN,2014,39.98523
Iran,IRN,2015,36.12305
Iran,IRN,2016,41.785866
Iran,IRN,2017,47.012012
Iran,IRN,2018,28.677843
Iran,IRN,2019,92.55008
Iran,IRN,2020,65.50497
Iran,IRN,2021,43.587868
Iran,IRN,2022,24.65901
Iraq,IRQ,1965,0.20909
Iraq,IRQ,1966,0.27443054
Iraq,IRQ,1967,0.3136347
Iraq,IRQ,1968,0.37897554
Iraq,IRQ,1969,0.4181797
Iraq,IRQ,1970,0.50965667
Iraq,IRQ,1971,0.59139776
Iraq,IRQ,1972,0.59139776
Iraq,IRQ,1973,0.85752696
Iraq,IRQ,1974,1.1827958
Iraq,IRQ,1975,1.3631719
Iraq,IRQ,1976,1.357258
Iraq,IRQ,1977,1.6736559
Iraq,IRQ,1978,2.0935483
Iraq,IRQ,1979,3.0516129
Iraq,IRQ,1980,2.0403225
Iraq,IRQ,1981,1.8037633
Iraq,IRQ,1982,1.7741935
Iraq,IRQ,1983,1.7741935
Iraq,IRQ,1984,1.8037633
Iraq,IRQ,1985,1.8037633
Iraq,IRQ,1986,1.7741935
Iraq,IRQ,1987,7.688172
Iraq,IRQ,1988,7.688172
Iraq,IRQ,1989,7.688172
Iraq,IRQ,1990,13.75078
Iraq,IRQ,1991,6.343286
Iraq,IRQ,1992,15.432721
Iraq,IRQ,1993,18.220175
Iraq,IRQ,1994,18.474564
Iraq,IRQ,1995,21.052896
Iraq,IRQ,1996,19.18901
Iraq,IRQ,1997,19.539948
Iraq,IRQ,1998,18.326118
Iraq,IRQ,1999,10.524072
Iraq,IRQ,2000,9.452244
Iraq,IRQ,2001,10.87277
Iraq,IRQ,2002,13.310002
Iraq,IRQ,2003,13.7927
Iraq,IRQ,2004,16.569277
Iraq,IRQ,2005,14.013028
Iraq,IRQ,2006,14.200732
Iraq,IRQ,2007,12.911794
Iraq,IRQ,2008,8.239191
Iraq,IRQ,2009,7.903961
Iraq,IRQ,2010,10.033917
Iraq,IRQ,2011,9.378071
Iraq,IRQ,2012,12.056041
Iraq,IRQ,2013,12.686877
Iraq,IRQ,2014,7.836071
Iraq,IRQ,2015,7.0109973
Iraq,IRQ,2016,9.178328
Iraq,IRQ,2017,5.943694
Iraq,IRQ,2018,5.805379
Iraq,IRQ,2019,14.075589
Iraq,IRQ,2020,11.922241
Iraq,IRQ,2021,9.740697
Iraq,IRQ,2022,9.686175
Ireland,IRL,1965,2.7855725
Ireland,IRL,1966,2.5104542
Ireland,IRL,1967,2.372895
Ireland,IRL,1968,2.2697256
Ireland,IRL,1969,1.7194892
Ireland,IRL,1970,2.372895
Ireland,IRL,1971,1.3755914
Ireland,IRL,1972,2.0289972
Ireland,IRL,1973,1.891438
Ireland,IRL,1974,2.3385055
Ireland,IRL,1975,1.5475403
Ireland,IRL,1976,1.7538792
Ireland,IRL,1977,2.200946
Ireland,IRL,1978,2.063387
Ireland,IRL,1979,2.4416747
Ireland,IRL,1980,2.4760647
Ireland,IRL,1981,2.5448442
Ireland,IRL,1982,2.372895
Ireland,IRL,1983,2.3041155
Ireland,IRL,1984,2.0289972
Ireland,IRL,1985,2.4760647
Ireland,IRL,1986,2.7167928
Ireland,IRL,1987,2.0289972
Ireland,IRL,1988,2.579234
Ireland,IRL,1989,2.063387
Ireland,IRL,1990,2.0610213
Ireland,IRL,1991,2.205914
Ireland,IRL,1992,2.4306479
Ireland,IRL,1993,2.3064594
Ireland,IRL,1994,2.776623
Ireland,IRL,1995,2.1556537
Ireland,IRL,1996,2.2625566
Ireland,IRL,1997,2.4113295
Ireland,IRL,1998,3.4798095
Ireland,IRL,1999,3.3452125
Ireland,IRL,2000,3.5265622
Ireland,IRL,2001,3.042019
Ireland,IRL,2002,4.0533037
Ireland,IRL,2003,3.3257463
Ireland,IRL,2004,4.051275
Ireland,IRL,2005,5.4168305
Ireland,IRL,2006,7.1028886
Ireland,IRL,2007,8.197734
Ireland,IRL,2008,10.779375
Ireland,IRL,2009,12.460226
Ireland,IRL,2010,11.533102
Ireland,IRL,2011,16.175571
Ireland,IRL,2012,15.588572
Ireland,IRL,2013,16.727386
Ireland,IRL,2014,18.887896
Ireland,IRL,2015,22.819649
Ireland,IRL,2016,21.76855
Ireland,IRL,2017,25.89155
Ireland,IRL,2018,29.248466
Ireland,IRL,2019,33.759018
Ireland,IRL,2020,37.91235
Ireland,IRL,2021,33.025894
Ireland,IRL,2022,38.18565
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0.005913972
Israel,ISR,1982,0.005913972
Israel,ISR,1983,0.002957
Israel,ISR,1984,0.005913972
Israel,ISR,1985,0.005913972
Israel,ISR,1986,0.017741943
Israel,ISR,1987,0.029569998
Israel,ISR,1988,0.029569998
Israel,ISR,1989,0.008870971
Israel,ISR,1990,0.008870971
Israel,ISR,1991,0.017741943
Israel,ISR,1992,0.08575278
Israel,ISR,1993,0.07688166
Israel,ISR,1994,0.06801083
Israel,ISR,1995,0.07392472
Israel,ISR,1996,0.07096777
Israel,ISR,1997,0.07392472
Israel,ISR,1998,0.07392472
Israel,ISR,1999,0.09758055
Israel,ISR,2000,0.09166667
Israel,ISR,2001,0.058755554
Israel,ISR,2002,0.21062277
Israel,ISR,2003,0.24458584
Israel,ISR,2004,0.23551667
Israel,ISR,2005,0.29348305
Israel,ISR,2006,0.17089082
Israel,ISR,2007,0.15687583
Israel,ISR,2008,0.18511593
Israel,ISR,2009,0.39190692
Israel,ISR,2010,0.6101018
Israel,ISR,2011,0.9953642
Israel,ISR,2012,1.4879907
Israel,ISR,2013,1.6454028
Israel,ISR,2014,2.7485814
Israel,ISR,2015,3.7230482
Israel,ISR,2016,5.177807
Israel,ISR,2017,5.2745156
Israel,ISR,2018,5.8232613
Israel,ISR,2019,9.264914
Israel,ISR,2020,12.123763
Israel,ISR,2021,15.074708
Israel,ISR,2022,19.660366
Italy,ITA,1965,133.69693
Italy,ITA,1966,139.04276
Italy,ITA,1967,135.36609
Italy,ITA,1968,136.7861
Italy,ITA,1969,132.91539
Italy,ITA,1970,131.91263
Italy,ITA,1971,128.04727
Italy,ITA,1972,133.5025
Italy,ITA,1973,122.349495
Italy,ITA,1974,124.42359
Italy,ITA,1975,133.14209
Italy,ITA,1976,127.11681
Italy,ITA,1977,162.23734
Italy,ITA,1978,145.7973
Italy,ITA,1979,147.18823
Italy,ITA,1980,145.47942
Italy,ITA,1981,137.37993
Italy,ITA,1982,132.8687
Italy,ITA,1983,132.42094
Italy,ITA,1984,135.4553
Italy,ITA,1985,129.61076
Italy,ITA,1986,130.1979
Italy,ITA,1987,126.10907
Italy,ITA,1988,129.84412
Italy,ITA,1989,110.23545
Italy,ITA,1990,102.83484
Italy,ITA,1991,134.30368
Italy,ITA,1992,134.94183
Italy,ITA,1993,133.31262
Italy,ITA,1994,142.27066
Italy,ITA,1995,122.230545
Italy,ITA,1996,136.31618
Italy,ITA,1997,136.297
Italy,ITA,1998,137.11551
Italy,ITA,1999,151.47693
Italy,ITA,2000,150.21736
Italy,ITA,2001,159.5912
Italy,ITA,2002,141.21744
Italy,ITA,2003,136.27655
Italy,ITA,2004,158.66876
Italy,ITA,2005,141.55403
Italy,ITA,2006,147.39128
Italy,ITA,2007,138.17796
Italy,ITA,2008,173.0774
Italy,ITA,2009,208.71492
Italy,ITA,2010,232.81502
Italy,ITA,2011,248.60117
Italy,ITA,2012,275.36456
Italy,ITA,2013,327.3124
Italy,ITA,2014,347.87772
Italy,ITA,2015,317.7721
Italy,ITA,2016,313.95096
Italy,ITA,2017,301.73386
Italy,ITA,2018,328.604
Italy,ITA,2019,325.0631
Italy,ITA,2020,330.9662
Italy,ITA,2021,319.81708
Italy,ITA,2022,283.30524
Japan,JPN,1965,224.93817
Japan,JPN,1966,234.63708
Japan,JPN,1967,202.7016
Japan,JPN,1968,217.19086
Japan,JPN,1969,222.80913
Japan,JPN,1970,223.64566
Japan,JPN,1971,249.64705
Japan,JPN,1972,252.34515
Japan,JPN,1973,198.18254
Japan,JPN,1974,245.35652
Japan,JPN,1975,247.70465
Japan,JPN,1976,248.21767
Japan,JPN,1977,217.28017
Japan,JPN,1978,209.47667
Japan,JPN,1979,241.87668
Japan,JPN,1980,264.17548
Japan,JPN,1981,262.2394
Japan,JPN,1982,272.37357
Japan,JPN,1983,283.89355
Japan,JPN,1984,249.96725
Japan,JPN,1985,285.06714
Japan,JPN,1986,282.54416
Japan,JPN,1987,267.87067
Japan,JPN,1988,317.53998
Japan,JPN,1989,325.20544
Japan,JPN,1990,292.539
Japan,JPN,1991,315.75244
Japan,JPN,1992,273.91998
Japan,JPN,1993,310.1164
Japan,JPN,1994,232.62889
Japan,JPN,1995,277.63995
Japan,JPN,1996,275.74402
Japan,JPN,1997,307.02957
Japan,JPN,1998,314.22385
Japan,JPN,1999,299.93915
Japan,JPN,2000,301.35263
Japan,JPN,2001,291.63046
Japan,JPN,2002,291.20798
Japan,JPN,2003,328.99823
Japan,JPN,2004,328.15793
Japan,JPN,2005,300.0196
Japan,JPN,2006,331.79218
Japan,JPN,2007,294.47275
Japan,JPN,2008,293.49713
Japan,JPN,2009,278.34918
Japan,JPN,2010,338.12946
Japan,JPN,2011,323.2424
Japan,JPN,2012,316.11978
Japan,JPN,2013,340.56506
Japan,JPN,2014,376.0317
Japan,JPN,2015,431.31705
Japan,JPN,2016,421.93066
Japan,JPN,2017,462.5081
Japan,JPN,2018,496.0841
Japan,JPN,2019,497.1303
Japan,JPN,2020,536.5624
Japan,JPN,2021,589.64557
Japan,JPN,2022,620.23645
Kazakhstan,KAZ,1985,15.4073105
Kazakhstan,KAZ,1986,14.139703
Kazakhstan,KAZ,1987,16.949348
Kazakhstan,KAZ,1988,20.673763
Kazakhstan,KAZ,1989,21.562393
Kazakhstan,KAZ,1990,21.781181
Kazakhstan,KAZ,1991,21.290321
Kazakhstan,KAZ,1992,20.302687
Kazakhstan,KAZ,1993,22.55887
Kazakhstan,KAZ,1994,27.142204
Kazakhstan,KAZ,1995,24.634678
Kazakhstan,KAZ,1996,21.677687
Kazakhstan,KAZ,1997,19.217472
Kazakhstan,KAZ,1998,18.15887
Kazakhstan,KAZ,1999,18.132257
Kazakhstan,KAZ,2000,22.269234
Kazakhstan,KAZ,2001,23.740673
Kazakhstan,KAZ,2002,25.947104
Kazakhstan,KAZ,2003,25.012236
Kazakhstan,KAZ,2004,23.216507
Kazakhstan,KAZ,2005,22.49489
Kazakhstan,KAZ,2006,22.103302
Kazakhstan,KAZ,2007,23.105639
Kazakhstan,KAZ,2008,20.962551
Kazakhstan,KAZ,2009,19.211357
Kazakhstan,KAZ,2010,22.265757
Kazakhstan,KAZ,2011,21.74777
Kazakhstan,KAZ,2012,20.948254
Kazakhstan,KAZ,2013,21.084103
Kazakhstan,KAZ,2014,22.42411
Kazakhstan,KAZ,2015,25.442257
Kazakhstan,KAZ,2016,32.087955
Kazakhstan,KAZ,2017,30.991167
Kazakhstan,KAZ,2018,28.85389
Kazakhstan,KAZ,2019,29.254095
Kazakhstan,KAZ,2020,31.341375
Kazakhstan,KAZ,2021,32.936977
Kazakhstan,KAZ,2022,35.026196
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Latvia,LVA,1985,8.807912
Latvia,LVA,1986,8.873252
Latvia,LVA,1987,10.938015
Latvia,LVA,1988,8.873252
Latvia,LVA,1989,10.663585
Latvia,LVA,1990,13.294623
Latvia,LVA,1991,9.684139
Latvia,LVA,1992,7.45457
Latvia,LVA,1993,8.504301
Latvia,LVA,1994,9.772849
Latvia,LVA,1995,8.684677
Latvia,LVA,1996,5.502957
Latvia,LVA,1997,8.737903
Latvia,LVA,1998,12.768279
Latvia,LVA,1999,8.158333
Latvia,LVA,2000,8.350537
Latvia,LVA,2001,8.341143
Latvia,LVA,2002,7.256037
Latvia,LVA,2003,6.7875
Latvia,LVA,2004,9.2215605
Latvia,LVA,2005,9.8232
Latvia,LVA,2006,7.980497
Latvia,LVA,2007,8.03238
Latvia,LVA,2008,9.063659
Latvia,LVA,2009,9.99201
Latvia,LVA,2010,10.429333
Latvia,LVA,2011,8.828324
Latvia,LVA,2012,11.610359
Latvia,LVA,2013,10.112938
Latvia,LVA,2014,8.091685
Latvia,LVA,2015,8.16629
Latvia,LVA,2016,9.894611
Latvia,LVA,2017,15.154945
Latvia,LVA,2018,10.212718
Latvia,LVA,2019,9.3461685
Latvia,LVA,2020,10.633692
Latvia,LVA,2021,10.786221
Latvia,LVA,2022,10.674605
Lithuania,LTU,1985,1.1630625
